"Program Address","Load Address","Program Data","Read Address","Read Data","Read Size (In Bits)","Write Address","Write Data","Write Size (In Bits)","Cycles","Stall Cycle Data","Memory/Cache Event","External Event","Target State Data","Trace Status","Stall Event Names","Memory Event Names","Function","Disassembly"
"","","","","","","","","","","","","","","Start of trace","","","UNKNOWN",""
"","","","","","","","","","","","","","","Incomplete frame, Missing start of frame marker, disable circular buffering or assure collection is started before running target.","","","UNKNOWN",""
"00222f32","00222f32","00008677","","","","","","0008","000016","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           ADD.L1X       A6,B5,A0"
"00222f40","00222f40","053c54f4","","","","","","0020","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           STW.D2T1      A10,*B15--[2]"
"00222f44","00222f44","d0148a64","","","0020","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","    [!A0]  LDW.D1T1      *+A5[A4],A0"
"00222f48","00222f48","000065c7","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MV.L2         B3,B11"
"00222f4a","00222f4a","00000c6e","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           ADD.L1        A0,A0,A0"
"00222f4c","00222f4c","00002000","","","","","","","000002","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           NOP           2"
"00222f50","00222f50","0080b362","","","","","","","000005","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S2X      A0,5"
"00222f50","00222f50","0080b362","","","","","","","000016","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S2X      A0,5"
"00222f50","00222f50","0080b362","","","","","","","000001","","","","","Execution continued","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S2X      A0,5"
"00222f50","00222f50","0080b362","","","","","","","000001","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S2X      A0,5"
"00222f54","00222f54","005c2120","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S1       0x222ff8,1"
"00222f54","00222f54","005c2120","","","","","","","000001","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S1       0x222ff8,1"
"00222f54","00222f54","005c2120","","","","","","","000001","","","","","Execution continued","","","l_trau_speech_compute_amr_speech_trau_crc","           BNOP.S1       0x222ff8,1"
"00222f58","00222f58","01984428","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MVK.S1        0x3088,A3"
"00222f60","00222f60","01801168","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MVKH.S1       0x220000,A3"
"00222f60","00222f60","01801168","","","","","","","000001","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           MVKH.S1       0x220000,A3"
"00222f64","00222f64","0518cc2a","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MVK.S2        0x3198,B10"
"00222f64","00222f64","0518cc2a","","","","","","","000018","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           MVK.S2        0x3198,B10"
"00222f68","00222f68","0500116b","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MVKH.S2       0x220000,B10"
"00222f6c","00222f6c","028c1fda","","","","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        MV.L2X        A3,B5"
"00222ff8","00222ff8","000056c6","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MV.L1X        B5,A10"
"00222ffa","00222ffa","00008427","","","","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        SUB.L1        A7,A0,A0"
"00223000","00223000","03282287","","","0010","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           LDHU.D2T2     *+B10[1],B6"
"00223004","00223004","00007646","","","","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        MV.L1X        B4,A11"
"00223000","00223000","03282287","","","0010","","","","000016","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           LDHU.D2T2     *+B10[1],B6"
"00223006","00223006","00009507","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           MV.S1         A13,A4"
"00223008","00223008","00009446","","","","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        MV.L1X        B0,A12"
"0022300a","0022300a","0000868e","","","","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        .word         0x00000328"
"0022300c","0022300c","03280284","","","0010","","","","","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc"," ||        LDHU.D2T1     *+B10[0],A6"
"00223006","00223006","00009507","","","","","","","000001","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           MV.S1         A13,A4"
"00223010","00223010","1feda112","","","","","","","000001","","","","","","","","l_trau_speech_compute_amr_speech_trau_crc","           CALLP.S2      0x219d08,B3"
"00223010","00223010","1feda112","","","","","","","000001","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           CALLP.S2      0x219d08,B3"
"00223010","00223010","1feda112","","","","","","","000003","","","","","Execution continued","","","l_trau_speech_compute_amr_speech_trau_crc","           CALLP.S2      0x219d08,B3"
"00223010","00223010","1feda112","","","","","","","000005","","","","","Pipeline stall","","","l_trau_speech_compute_amr_speech_trau_crc","           CALLP.S2      0x219d08,B3"
"00223010","00223010","1feda112","","","","","","","000002","","","","","Execution continued","","","l_trau_speech_compute_amr_speech_trau_crc","           CALLP.S2      0x219d08,B3"
"00219d08","00219d08","00002346","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           MV.L1         A6,A1"
"00219d0a","00219d0a","00000347","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MV.S2         B3,B7"
"00219d0c","00219d0c","00000192","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.S1        0,A3"
"00219d0e","00219d0e","0000e1cf","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        ADD.L2        B0,B0,B0"
"00219d10","00219d10","0001e041","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.D1        15,A0"
"00219d14","00219d14","000019f7","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.D2        0,B3"
"00219d16","00219d16","0000d246","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           ADD.L1X       A1,B0,A0"
"00219d18","00219d18","30002613","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [!B0]  B.S2          0x219e30"
"00219d20","00219d20","000029b1","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        AND.D1        A1,A0,A0"
"00219d24","00219d24","0000e9a2","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        SET.S1        A3,15,15,A3"
"00219d26","00219d26","000009c6","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           LDW.D1T1      *A4[0],A0"
"00219d28","00219d28","000c09e1","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        SHRU.S1       A3,A0,A0"
"00219d2c","00219d2c","020499a3","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        SHRU.S2X      A1,0x4,B4"
"00219d30","00219d30","00001bf6","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.D1        0,A7"
"00219d32","00219d32","00002646","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           STW.D1T1      A0,*A6[0]"
"00219d34","00219d34","010469a0","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        SHRU.S1       A1,0x3,A2"
"00219d32","00219d32","00002646","","","","","","","000019","","","","","Pipeline stall","","","l_mgw_compute_trau_crc_from_trau","           STW.D1T1      A0,*A6[0]"
"00219d38","00219d38","22101fd9","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B0]  MV.L1X        B4,A4"
"00219d40","00219d40","040bc9f1","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        AND.D1        -2,A2,A8"
"00219d44","00219d44","00021008","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        EXTU.S1       A0,16,16,A0"
"00219d48","00219d48","21188a04","","","0010","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B0]  LDHU.D1T1     *+A6[A4],A2"
"00219d4c","00219d4c","02859008","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           EXTU.S1       A1,12,16,A5"
"00219d50","00219d50","00004c6e","","","","","","","000003","","","","","","","","l_mgw_compute_trau_crc_from_trau","           NOP           3"
"00219d52","00219d52","00000518","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           STW.D1T2      B0,*A4[4]"
"00219d54","00219d54","9004a35b","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A1]  MVK.L2        1,B0"
"00219d58","00219d58","82212078","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [ A1]  ADD.L1        A9,A8,A4"
"00219d60","00219d60","9016a121","","","","","","","000006","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A1]  BNOP.S1       0x219db8,5"
"00219d64","00219d64","80900204","","","0010","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [ A1]  LDHU.D1T1     *+A4[0],A1"
"00219d68","00219d68","00840f79","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           AND.L1        A0,A1,A1"
"00219d6c","00219d6c","00ffffaa","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.S2        0xffffffff,B1"
"00219d70","00219d70","90000691","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A1]  B.S1          0x219d94"
"00219d74","00219d74","800d8c8a","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [ A1]  SET.S2        B3,12,12,B0"
"00219d78","00219d78","8182100b","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ A1]  EXTU.S2       B0,16,16,B3"
"00219d7c","00219d7c","9001f008","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [!A1]  EXTU.S1       A0,15,16,A0"
"00219d80","00219d80","0000ec83","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           SHL.S2        B1,0xf,B1"
"00219d82","00219d82","00002589","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           STW.D1T1      A0,*A4[4]"
"00219d82","00219d82","00002589","","","","","","","000001","","","","","Pipeline stall","","","l_mgw_compute_trau_crc_from_trau","           STW.D1T1      A0,*A4[4]"
"00219d84","00219d84","8004a35a","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ A1]  MVK.L2        1,B0"
"00219d88","00219d88","000005bb","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!B0]  BNOP.S2       0x219dac,0"
"00219d94","00219d94","00800fda","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           MV.L2         B0,B1"
"00219d98","00219d98","200005aa","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B0]  MVK.S2        0x000b,B0"
"00219da0","00219da0","40018ca2","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B1]  SHL.S2        B0,0xc,B0"
"00219da4","00219da4","400c0dfa","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B1]  XOR.L2        B0,B3,B0"
"00219da8","00219da8","4182100a","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ B1]  EXTU.S2       B0,16,16,B3"
"00219da8","00219da8","4182100a","","","","","","","000004","","","","","Pipeline stall","","","l_mgw_compute_trau_crc_from_trau","    [ B1]  EXTU.S2       B0,16,16,B3"
"00219dac","00219dac","00000991","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           B.S1          0x219dec"
"00219db0","00219db0","018e300a","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        EXTU.S2       B3,17,16,B3"
"00219dac","00219dac","00000991","","","","","","","000001","","","","","Pipeline stall","","","l_mgw_compute_trau_crc_from_trau","           B.S1          0x219dec"
"00219db4","00219db4","c01e8120","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ A0]  BNOP.S1       0x219e18,4"
"00219db4","00219db4","c01e8120","","","","","","","000007","","","","","Pipeline stall","","","l_mgw_compute_trau_crc_from_trau","    [ A0]  BNOP.S1       0x219e18,4"
"00219db4","00219db4","c01e8120","","","","","","","000004","","","","","Execution continued","","","l_mgw_compute_trau_crc_from_trau","    [ A0]  BNOP.S1       0x219e18,4"
"00219dec","00219dec","d0421008","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A0]  EXTU.S1       A16,16,16,A0"
"00219e18","00219e18","00002790","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           ADD.L1        A7,1,A1"
"00219e1a","00219e1a","0000f0e2","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           SUB.L1        A7,A0,A0"
"00219e20","00219e20","0000ff58","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           CMPLTU.L1X    A7,B6,A1"
"00219e22","00219e22","00000518","","","","","","","000004","","","","","","","","l_mgw_compute_trau_crc_from_trau","           ADD.L1        A7,-4,A2"
"00219e24","00219e24","8fa06120","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [ A1]  BNOP.S1       0x219d60,3"
"00219e28","00219e28","9004a35a","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A1]  MVK.L2        1,B0"
"00219e2c","00219e2c","82212078","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [ A1]  ADD.L1        A9,A8,A4"
"00219d60","00219d60","9016a121","","","","","","","000006","","","","","","","","l_mgw_compute_trau_crc_from_trau","    [!A1]  BNOP.S1       0x219db8,5"
"00219d64","00219d64","80900204","","","0010","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," || [ A1]  LDHU.D1T1     *+A4[0],A1"
"00219d68","00219d68","00840f79","","","","","","","000001","","","","","","","","l_mgw_compute_trau_crc_from_trau","           AND.L1        A0,A1,A1"
"00219d6c","00219d6c","00ffffaa","","","","","","","","","","","","","","","l_mgw_compute_trau_crc_from_trau"," ||        MVK.S2        0xffffffff,B1"
